VendorID,PULocationID,DOLocationID,fareamount,total_amount
2,74,166,null,12.2
2,95,130,null,19.2
2,82,138,null,24.2
2,166,152,null,8.76
1,92,53,null,14.3
1,74,236,null,18.95
1,75,42,null,17.1
2,74,132,null,78.05
2,129,7,null,19.68
2,129,7,null,17.1
2,74,152,null,18.84
2,74,141,null,24.66
2,97,49,null,17
2,130,205,null,16.3
2,74,41,null,11.75
2,74,74,null,5.4
2,42,116,null,13.42
2,41,74,null,9.6
2,260,7,null,18.84
1,196,129,null,29.9
1,260,7,null,8
1,7,193,null,10.8
2,43,262,null,18.78
2,129,138,null,36.6
2,74,43,null,37.26
2,225,264,null,25.3
2,166,238,null,18.78
2,166,236,null,23.75
2,82,173,null,20.6
2,196,173,null,24.8
2,42,116,null,10
1,210,55,null,18.7
1,55,14,null,25.7
2,74,262,null,22.14
2,82,171,null,39.5
2,74,42,null,12.2
2,95,134,null,10.1
2,74,42,null,10
2,74,247,null,13.6
2,24,163,null,25.35
2,75,43,null,9.6
2,236,236,null,12.36
2,75,142,null,24.66
2,75,95,null,51
2,82,95,null,13.8
2,95,82,null,43
2,130,191,null,44.88
2,75,236,null,17.1
2,166,237,null,33.99
2,260,226,null,13.13
2,166,238,null,16.45
2,166,166,null,10.44
2,75,263,null,15.42
2,75,239,null,18.78
2,97,61,null,19.9
2,97,114,null,37.26
2,74,263,null,17.65
2,166,243,null,19.9
2,75,142,null,22.98
2,49,256,null,21.9
1,74,151,null,23.95
1,74,239,null,26.3
2,69,42,null,14.3
2,41,238,null,21.95
2,41,42,null,10.1
2,42,152,null,8
1,74,262,null,25.5
2,61,61,null,18
2,74,75,null,10
2,83,173,null,17.1
2,97,261,null,37.6
2,130,130,null,5.2
2,134,197,null,16.32
1,75,141,null,16.39
1,75,236,null,13.55
2,166,151,null,10.44
2,41,42,null,9.4
2,166,231,null,51.54
2,74,74,null,12.62
2,82,196,null,10.8
1,235,169,null,0
2,92,92,null,45.88
2,92,173,null,15.7
2,74,41,null,13.8
1,244,239,null,29.45
2,95,102,null,19.62
2,116,74,null,22
2,95,28,null,17.16
2,41,236,null,17.94
2,75,233,null,28.02
2,75,234,null,30.25
1,192,173,null,17.5
2,223,148,null,48.55
2,74,116,null,16.4
2,116,74,null,13.6
2,74,166,null,18.7
2,41,141,null,29.7
1,66,261,null,27.55
2,7,7,null,13.5
2,129,129,null,10.1
2,166,243,null,29.76
2,130,205,null,17.8
2,74,238,null,16.05
2,42,41,null,9.6
2,41,75,null,10.8
2,166,246,null,31.75
2,166,74,null,16.32
2,7,226,null,10.8
2,226,226,null,10.8
2,260,260,null,4.5
2,7,7,null,11.8
2,42,237,null,23.82
2,74,74,null,6.6
2,41,116,null,13.6
2,82,82,null,10.8
2,7,263,null,32.51
1,95,160,null,22.2
2,223,57,null,32.5
2,7,7,null,11.28
2,166,152,null,6.6
2,152,238,null,13.6
2,193,179,null,16.32
2,74,166,null,17
1,65,228,null,25.75
2,33,40,null,16.4
2,166,152,null,7.08
2,97,65,null,13.5
2,65,188,null,32.28
2,97,49,null,15.25
1,82,129,null,18.5
1,41,74,null,10.85
1,74,46,null,50.7
2,83,82,null,8.08
2,97,132,null,63.3
2,82,258,null,29.76
2,82,129,null,16.12
2,97,17,null,18.75
2,65,189,null,21.3
1,65,181,null,17.15
2,95,134,null,18.59
2,74,236,null,17.81
2,41,75,null,12.2
2,75,127,null,24.1
1,65,49,null,18.4
2,74,166,null,19.68
2,74,263,null,20.46
2,74,239,null,26.34
2,74,236,null,21.3
2,74,143,null,35.58
2,74,42,null,15
2,41,262,null,27.85
1,66,40,null,17.15
2,74,75,null,11.5
2,166,244,null,21.36
2,41,167,null,23
1,82,196,null,10.1
1,42,152,null,10.1
2,74,42,null,12.5
2,74,166,null,16.32
2,75,43,null,21.68
2,42,41,null,15.48
2,74,74,null,10.1
2,42,116,null,9.4
2,260,157,null,15
2,74,164,null,37.95
2,65,256,null,19.4
2,41,74,null,15.3
2,244,243,null,9.4
2,146,146,null,11
2,166,116,null,14.64
2,152,143,null,28.02
2,134,134,null,10.4
2,134,134,null,11.28
2,74,239,null,26.34
2,74,263,null,21.31
2,56,171,null,28.3
2,42,42,null,8
1,14,265,null,58.7
2,74,24,null,14.4
2,95,56,null,15
2,95,95,null,10
2,41,41,null,9.4
2,130,258,null,18
2,41,247,null,13
2,42,75,null,13
2,75,41,null,16.32
2,82,82,null,64.7
2,166,41,null,9.4
2,166,236,null,26.56
2,75,263,null,15.67
1,24,41,null,12.95
2,75,74,null,13
2,75,143,null,24
2,75,41,null,12.96
1,210,264,null,14.5
2,75,75,null,11.75
1,74,237,null,22.1
2,75,236,null,13.15
2,75,114,null,50.7
2,65,52,null,14.2
2,97,49,null,15.64
2,33,85,null,40.68
1,65,40,null,13.6
2,41,238,null,16.7
2,25,40,null,11.75
2,74,140,null,28.86
2,75,41,null,15
2,130,28,null,12.12
1,74,164,null,58.55
2,65,97,null,12.12
2,74,263,null,16.94
2,82,226,null,21.3
1,247,140,null,33.75
2,260,112,null,22.7
2,74,239,null,26.34
2,134,134,null,9.4
1,149,257,null,18.7
2,95,95,null,16.32
2,95,95,null,12.2
2,65,49,null,12.3
2,97,40,null,12.96
2,75,166,null,12.22
1,82,129,null,4.2
2,95,95,null,11.6
1,150,210,null,41.6
2,41,116,null,14.3
2,74,74,null,8.7
2,74,238,null,21.25
2,74,74,null,6.6
2,74,152,null,15.7
2,74,75,null,7.3
1,66,230,null,38.75
2,166,151,null,10.44
2,166,152,null,6.6
2,166,239,null,21.85
2,130,205,null,20.6
1,210,123,null,9.4
2,74,41,null,8.72
2,74,243,null,21.96
2,166,74,null,15.25
2,41,74,null,12.2
2,166,151,null,11.28
2,65,65,null,27.3
2,74,166,null,22.2
2,223,173,null,33.2
1,41,74,null,8
2,75,137,null,30.54
2,75,74,null,8.7
2,74,116,null,18
2,74,243,null,27.6
2,173,157,null,26.2
2,41,168,null,22.7
2,75,168,null,15
2,95,28,null,12.9
2,75,255,null,58.93
1,25,33,null,9.6
2,116,235,null,22.2
2,53,53,null,27.11
2,65,188,null,27.6
1,167,47,null,16.3
1,82,82,null,11.5
2,95,215,null,26.9
2,198,49,null,33.12
2,65,61,null,23.69
2,74,236,null,16.35
2,52,52,null,6.6
1,25,228,null,14.6
2,95,95,null,10.44
2,116,229,null,43.98
1,65,97,null,15.9
1,35,35,null,10.8
2,74,151,null,22.2
2,24,42,null,17.16
2,257,89,null,70.2
2,74,42,null,14.03
2,74,262,null,22.14
2,82,82,null,17.16
2,75,75,null,5.9
2,74,233,null,28.95
2,74,140,null,26.34
2,75,114,null,45.66
2,74,75,null,9.49
2,95,121,null,17.1
2,74,75,null,12.12
1,83,179,null,19.2
2,255,256,null,12.3
2,74,236,null,18.78
2,75,229,null,26.85
2,145,163,null,21.25
2,75,236,null,13.74
2,236,141,null,21.85
2,43,239,null,24.81
2,129,7,null,12.2
2,41,148,null,52.38
2,42,179,null,32.05
2,82,7,null,15
1,7,223,null,11.75
2,65,97,null,14.64
2,129,226,null,17.1
2,69,168,null,26
2,129,129,null,17.16
2,82,82,null,31
1,74,152,null,15.6
2,134,135,null,8.7
2,74,138,null,49.5
2,74,166,null,19.68
2,166,143,null,22.55
2,95,134,null,14.3
2,42,244,null,11
2,41,7,null,41.82
2,75,74,null,7.3
2,43,142,null,23.82
2,130,130,null,12.12
2,166,142,null,22.98
2,244,220,null,26.64
1,65,97,null,12.2
1,66,65,null,19.8
2,43,24,null,14.64
2,43,231,null,42.95
1,74,151,null,24.2
1,166,238,null,18.3
2,74,75,null,10.88
2,236,263,null,14.58
2,75,41,null,11.5
1,42,169,null,21.3
2,134,197,null,16.32
2,66,97,null,20.52
2,25,225,null,36.48
2,41,211,null,49.45
2,97,114,null,36.42
2,7,7,null,11.15
2,74,238,null,15
2,75,75,null,12.96
2,243,152,null,17.8
2,82,82,null,5.9
2,97,181,null,15.86
2,181,190,null,12.8
2,95,160,null,19.2
2,196,196,null,-5.2
2,196,196,null,5.2
2,130,130,null,4.5
2,166,152,null,10.8
2,152,142,null,28.31
2,41,41,null,5.2
2,97,89,null,35.38
2,74,60,null,21
1,65,181,null,17.8
2,74,151,null,18
2,41,42,null,12.9
1,260,226,null,16.6
2,43,161,null,23.82
2,55,22,null,19.28
2,82,82,null,7.3
2,92,73,null,15.7
2,112,79,null,47.64
2,75,74,null,10.1
2,43,164,null,34.74
1,75,229,null,20.1
2,244,140,null,38
2,43,237,null,18.05
2,43,239,null,17.1
2,95,95,null,8
2,24,75,null,11.6
2,75,236,null,12.59
2,75,263,null,8.7
2,223,79,null,43.25
2,82,70,null,18.5
2,75,168,null,17.8
2,74,74,null,8.3
2,166,142,null,26.34
2,41,41,null,4.5
1,74,41,null,5.9
1,74,158,null,67.5
2,82,7,null,26.1
2,74,236,null,17.81
2,43,166,null,16.12
2,130,216,null,19.9
2,74,41,null,10.44
2,82,180,null,28.3
2,66,228,null,16.4
2,74,42,null,11.5
2,74,236,null,18.78
2,83,95,null,24.8
1,74,166,null,15.45
2,7,223,null,12.2
2,166,151,null,9.4
2,82,129,null,11.5
2,75,263,null,17.1
2,75,42,null,22.7
2,74,202,null,40.14
2,97,189,null,23.8
2,95,95,null,8.7
1,65,190,null,18.8
2,25,188,null,26.9
2,65,189,null,16.32
1,82,173,null,14.3
2,129,92,null,35.3
2,97,71,null,54.96
2,52,181,null,17
2,7,223,null,12.2
2,55,161,null,87.3
2,74,244,null,28.08
2,236,141,null,19.15
2,75,166,null,15
2,74,42,null,8.7
2,166,74,null,14.64
2,74,151,null,21.36
1,65,97,null,14.6
2,75,68,null,43.98
2,82,173,null,15
2,42,263,null,25.69
2,74,238,null,28.86
2,74,263,null,22.19
2,74,7,null,29.56
2,97,89,null,29.7
2,82,171,null,40.68
2,75,237,null,16.35
2,236,263,null,12.9
2,43,50,null,27.05
2,74,74,null,14
2,74,42,null,12.2
2,260,7,null,23.04
2,61,25,null,19.9
2,74,74,null,70.8
2,74,244,null,19.2
2,75,151,null,10.8
2,75,161,null,20.25
2,65,195,null,19.68
2,260,129,null,19.68
1,82,70,null,24.8
2,65,264,null,25.3
2,223,9,null,38.8
2,9,9,null,-4.5
2,9,9,null,4.5
2,42,74,null,10.8
2,244,18,null,22.7
2,167,136,null,16
2,7,75,null,37.55
2,130,205,null,16.51
2,75,163,null,30.06
2,75,263,null,17.1
1,265,14,null,58.7
2,33,195,null,13.6
2,74,42,null,8.7
2,42,151,null,15.7
2,134,197,null,14.3
2,244,167,null,20
2,69,74,null,9
2,75,142,null,25.86
2,82,93,null,61.5
2,92,92,null,10.4
2,74,41,null,11.1
2,74,116,null,18.25
2,166,236,null,22.5
2,160,82,null,14.6
2,260,7,null,20.88
1,66,181,null,41.3
2,75,238,null,15.56
1,166,48,null,33.9
1,166,238,null,20.8
2,75,141,null,20.82
2,97,79,null,34.81
2,179,224,null,47.13
2,82,173,null,22.3
1,82,157,null,15.3
2,41,152,null,10.4
2,82,157,null,24.24
2,97,54,null,20.88
2,75,239,null,21.56
2,97,181,null,24.7
2,181,133,null,18.8
2,66,36,null,40.2
2,74,169,null,27.2
1,74,20,null,39.8
2,42,264,null,5.5
2,74,168,null,11.8
2,74,238,null,21.55
2,226,179,null,16
2,82,160,null,10.4
2,260,80,null,25.08
2,7,226,null,17.52
2,92,173,null,15.3
2,75,42,null,15
2,75,151,null,12.5
2,95,135,null,13
2,41,100,null,40.14
1,33,181,null,22.6
2,95,180,null,19.5
2,95,134,null,16.68
2,97,66,null,13.57
2,52,228,null,19.56
2,74,74,null,11.1
2,168,166,null,13.9
2,97,49,null,18
2,95,102,null,19.2
2,74,75,null,12.12
2,74,74,null,34.9
2,166,141,null,30.06
2,75,238,null,19.94
2,74,237,null,24.66
2,145,7,null,13.9
2,75,74,null,9.7
2,74,74,null,10.38
2,41,166,null,11.8
2,166,244,null,20.8
2,97,89,null,22.8
2,82,157,null,17.4
2,7,125,null,52.59
2,95,134,null,18.36
2,196,260,null,120.25
2,97,61,null,23.7
2,134,216,null,18.8
2,69,69,null,10.8
2,255,80,null,24.3
2,97,37,null,32.64
2,97,106,null,24.24
2,65,14,null,38.52
1,129,71,null,51.7
2,65,49,null,14.62
2,33,144,null,27.54
2,7,260,null,15.3
2,159,69,null,11.8
2,159,212,null,21.6
1,65,66,null,16.65
2,43,263,null,16.62
2,74,263,null,18.43
2,247,174,null,27.2
2,74,262,null,25.86
2,74,41,null,14.75
2,74,166,null,11.64
2,74,263,null,17.35
2,130,139,null,24.3
1,82,129,null,20
2,74,69,null,14.6
2,74,238,null,16.7
2,74,166,null,18.05
2,74,263,null,24.15
2,75,42,null,17.52
2,116,166,null,16.5
2,74,75,null,9.7
2,66,25,null,12.48
2,66,261,null,28.38
1,82,134,null,21.5
1,95,95,null,5.5
2,65,231,null,23.34
2,74,42,null,11.64
2,244,127,null,18.36
2,260,226,null,16.68
2,129,93,null,27.9
2,235,47,null,21
2,47,241,null,14
2,95,121,null,20.2
1,41,75,null,11
2,74,141,null,27.54
1,14,123,null,27.7
1,14,264,null,27.7
2,33,170,null,45.45
2,95,135,null,19.2
2,130,10,null,18.25
2,130,215,null,11.1
2,95,160,null,14.6
2,41,41,null,14
2,41,47,null,16
2,166,116,null,18.1
2,92,216,null,37.5
2,130,130,null,13
2,74,151,null,18.36
1,41,243,null,20.9
2,82,121,null,20.9
1,97,61,null,24.7
1,166,41,null,10.4
2,75,24,null,13.2
2,74,75,null,14.2
2,74,239,null,28.38
1,74,238,null,22.13
2,75,234,null,28.55
2,102,102,null,8.3
2,102,196,null,13.9
1,29,210,null,7
2,181,62,null,28.6
2,244,41,null,16
2,54,229,null,44.49
2,43,48,null,34.65
2,43,75,null,12.1
2,166,166,null,8.62
2,166,137,null,44.34
2,75,75,null,11.25
2,75,107,null,37.44
2,41,166,null,14.16
2,7,7,null,13
2,75,41,null,10.4
2,41,42,null,9.96
2,83,160,null,18.1
2,75,162,null,31.74
2,75,186,null,35.1
2,41,41,null,6.9
1,37,177,null,22
2,95,131,null,24.6
2,265,191,null,51.7
2,74,75,null,11.8
2,75,42,null,16.6
2,95,134,null,15
2,97,25,null,9
2,71,180,null,34.9
2,129,226,null,13.32
2,166,151,null,9.12
2,166,151,null,12.6
2,10,10,null,15.6
2,74,236,null,16.55
2,66,170,null,33.42
2,42,24,null,13.2
2,95,197,null,20.88
2,82,7,null,22.56
2,95,121,null,21.2
2,42,74,null,12.5
2,92,223,null,23
2,82,82,null,13.2
2,260,82,null,15.3
2,65,181,null,16.68
2,97,181,null,22.9
2,168,41,null,16
2,75,239,null,16.65
2,66,107,null,31.35
2,97,181,null,23.4
2,82,70,null,17.4
2,130,130,null,19.5
2,97,49,null,11.1
2,97,181,null,29.28
2,66,188,null,36
2,7,223,null,15.84
2,226,229,null,23.44
2,168,159,null,12.2
2,74,166,null,16.6
2,83,82,null,16
2,129,53,null,39.1
2,74,236,null,19.14
2,166,163,null,30.9
2,74,166,null,17.4
1,66,106,null,21.7
2,130,265,null,44.8
2,260,7,null,16.25
2,260,7,null,19.12
2,33,17,null,18.8
2,66,97,null,19.2
2,97,4,null,34.15
2,75,75,null,12.61
2,260,80,null,34.32
2,42,79,null,54.94
2,247,265,null,56
2,95,196,null,13.2
2,74,41,null,7.6
2,33,4,null,34.26
1,33,65,null,8.75
1,33,195,null,8.5
2,41,42,null,9.12
2,116,243,null,15.3
2,92,53,null,21.1
2,97,17,null,17.52
2,166,166,null,10.8
2,166,41,null,14.7
1,41,116,null,11.8
1,41,263,null,25
2,66,158,null,35.94
2,75,161,null,25.86
2,75,42,null,20.04
2,42,263,null,20.85
2,66,97,null,21.72
1,210,210,null,9
2,181,229,null,48.44
2,7,262,null,31.15
2,166,151,null,12
2,190,61,null,15.84
2,92,171,null,13.2
2,42,174,null,43.3
2,241,174,null,12.5
2,41,41,null,14.76
2,74,238,null,26.01
2,74,263,null,24.18
2,75,41,null,16.5
2,41,152,null,9
2,134,134,null,9.96
2,92,216,null,37.7
2,260,61,null,46.6
2,95,95,null,11.4
2,244,24,null,25.6
2,97,79,null,23.05
2,33,61,null,30.96
1,210,210,null,38.4
2,166,41,null,15
2,74,263,null,25.29
2,74,41,null,9.96
2,130,130,null,10.8
2,130,216,null,20.2
2,181,141,null,71.22
2,256,36,null,24.38
2,9,9,null,11
2,95,160,null,15.3
2,74,244,null,22.56
2,82,141,null,38.35
2,129,82,null,15.84
2,61,198,null,28.9
2,95,160,null,18.07
2,41,48,null,30.9
2,255,37,null,29.62
2,129,145,null,30.5
2,127,264,null,16
2,43,238,null,11.64
2,66,234,null,34.26
2,65,49,null,15.62
2,82,28,null,38.4
2,210,210,null,8.3
2,130,135,null,24.44
2,97,72,null,35.16
2,25,40,null,15.9
2,40,263,null,49.55
2,75,32,null,35.6
2,82,148,null,52.74
2,41,151,null,13.2
2,152,41,null,13.1
2,96,260,null,49.6
2,33,148,null,23.34
2,74,75,null,13.32
1,66,112,null,30.95
1,255,36,null,29.85
2,97,181,null,21.36
1,83,16,null,54.45
2,260,226,null,9.7
2,66,230,null,52.31
1,95,121,null,16
2,75,41,null,9
2,244,243,null,16.1
2,97,114,null,29.22
2,95,95,null,13.9
2,95,197,null,18.8
2,129,129,null,11.1
1,74,262,null,21.65
2,74,75,null,12.48
2,7,193,null,16.7
2,74,243,null,34.88
1,52,40,null,7
2,166,239,null,20.85
1,74,236,null,20.8
2,74,41,null,9.12
2,75,75,null,19.98
2,75,236,null,12.42
2,43,166,null,15
1,255,179,null,50.8
2,25,140,null,46.19
1,210,264,null,14
2,7,249,null,39.25
2,41,41,null,6.2
2,244,243,null,13.9
2,74,41,null,15
2,74,41,null,12.48
2,41,116,null,14.7
2,116,116,null,21
2,74,237,null,20.82
2,75,42,null,17.38
2,146,146,null,30.3
2,260,226,null,25.08
2,47,250,null,21.6
2,75,107,null,41.82
2,168,168,null,14.16
2,74,116,null,18.8
2,25,80,null,22.1
2,7,146,null,12.48
2,42,75,null,16
2,42,142,null,27.15
1,210,89,null,23.4
2,256,261,null,53.3
2,7,193,null,12.5
2,181,181,null,81
2,74,42,null,13.5
2,223,145,null,20.9
2,7,223,null,11.1
2,95,28,null,14.6
2,95,196,null,11.1
2,95,95,null,11.1
2,166,74,null,15.62
2,95,196,null,16.5
2,75,41,null,12.48
2,80,107,null,35.55
2,129,129,null,15.3
2,95,28,null,11.8
2,55,55,null,11.1
2,220,127,null,10.4
2,25,189,null,16.68
2,7,223,null,16.68
2,7,7,null,12.48
2,7,7,null,10.4
2,24,116,null,16.7
2,166,151,null,12.48
2,25,33,null,14.16
2,74,179,null,32.94
2,260,7,null,15.3
2,260,157,null,20
2,42,41,null,9.7
2,69,7,null,61
2,159,265,null,38
2,130,10,null,13.9
1,74,116,null,20
1,42,152,null,11.1
1,41,166,null,11.1
2,74,42,null,14.8
2,74,41,null,12.48
2,7,7,null,9.12
2,74,262,null,21.45
2,95,135,null,20.8
1,33,52,null,7.5
1,52,52,null,16
1,52,181,null,12.08
2,41,41,null,7.6
2,167,167,null,11
2,244,140,null,45.31
2,92,173,null,14.6
2,82,82,null,17.52
2,223,179,null,11.4
2,66,255,null,29.28
2,255,37,null,25.1
2,75,75,null,14.16
2,74,75,null,16.68
1,112,90,null,42.5
2,66,155,null,47.7
2,181,35,null,28.6
2,255,112,null,14.16
2,116,244,null,9
2,42,41,null,10.8
2,41,75,null,14
2,112,239,null,47.06
2,7,75,null,30.25
2,134,134,null,8.97
2,260,157,null,19.12
2,75,229,null,24.47
2,41,41,null,7.6
2,95,264,null,16
2,41,90,null,38.15
2,112,237,null,25.26
2,166,166,null,13.2
2,75,236,null,12.45
2,129,129,null,10.41
2,179,179,null,7.6
2,129,92,null,27.9
2,66,255,null,33.1
2,255,80,null,17.52
2,7,223,null,13.2
2,181,181,null,103.2
2,7,173,null,29.28
2,95,216,null,21.72
2,25,256,null,23.7
2,80,97,null,28.4
2,255,40,null,32.1
2,255,79,null,30.06
2,82,70,null,23.4
2,82,129,null,14.16
2,260,129,null,21.72
2,129,82,null,15.3
2,134,216,null,22.56
2,95,173,null,22.62
2,255,80,null,18.8
2,25,181,null,20.04
2,7,82,null,17.4
2,145,129,null,38.4
2,36,264,null,41
2,181,68,null,100.5
2,82,192,null,40.5
2,97,97,null,56
2,97,97,null,51
2,82,7,null,23.7
2,75,75,null,10.8
2,75,262,null,15.15
1,92,64,null,29
2,215,130,null,16.7
2,130,130,null,6.9
1,166,244,null,15.6
1,116,244,null,17.5
2,74,238,null,20.88
2,74,262,null,22.5
2,74,42,null,10.4
2,74,263,null,20.82
2,95,95,null,11.64
2,95,124,null,35.16
2,42,116,null,8
2,116,116,null,9
2,116,254,null,25
2,244,116,null,11.1
2,116,42,null,10.4
2,32,51,null,19.5
2,74,74,null,10.4
2,112,82,null,29.3
2,112,40,null,25.8
2,7,7,null,11.25
2,260,246,null,53.04
2,244,244,null,9.7
2,116,168,null,22.3
2,75,74,null,10.8
2,168,168,null,9.88
2,168,74,null,16
2,112,162,null,35.94
2,223,179,null,13.32
2,112,112,null,10.79
2,80,80,null,-11
2,80,80,null,11
2,80,112,null,14.16
2,223,223,null,13.32
2,95,196,null,13.9
2,17,80,null,15.3
1,129,55,null,87.4
2,80,264,null,56.3
2,255,263,null,47.7
2,41,263,null,22.5
2,80,256,null,20
2,108,108,null,15.6
2,255,163,null,50.22
2,80,236,null,40.14
2,260,82,null,15.3
2,129,129,null,13.9
2,260,39,null,49.6
2,173,173,null,12.5
2,66,61,null,25.92
1,74,74,null,7.6
1,41,74,null,13.2
2,244,136,null,27.8
2,7,223,null,9
2,95,28,null,18.07
1,65,36,null,25.3
2,31,169,null,16
2,169,20,null,11
2,83,95,null,27
2,255,170,null,58.5
2,112,189,null,25
2,82,56,null,12.5
2,112,50,null,47.7
2,244,264,null,11.4
2,82,198,null,23.12
2,255,256,null,14.16
2,47,167,null,16.7
2,41,244,null,23
1,36,161,null,54.75
2,130,160,null,30
2,112,112,null,10.8
2,112,49,null,26.76
2,223,223,null,8.3
2,82,70,null,19.5
1,210,14,null,36.4
2,80,80,null,8.3
2,157,148,null,54.42
2,7,7,null,11.64
2,82,260,null,36.28
2,255,61,null,27.88
2,255,36,null,20.5
2,36,62,null,27.6
2,210,155,null,20.2
2,18,248,null,22.3
2,129,226,null,22.56
2,7,7,null,23
2,83,129,null,41.9
2,129,175,null,44.7
2,260,129,null,18.8
2,260,92,null,32.1
2,80,80,null,66.08
2,80,137,null,55.75
2,80,256,null,37.2
1,173,173,null,15
2,129,82,null,11.1
2,127,212,null,19.8
1,80,40,null,24.6
1,25,170,null,27.25
2,41,41,null,9
2,74,42,null,9
2,42,42,null,9
2,82,53,null,43.37
2,255,97,null,24.24
2,112,79,null,30.44
2,92,53,null,16
2,255,66,null,24.24
2,41,41,null,10.5
2,134,197,null,15.84
2,127,116,null,20.9
2,42,94,null,26.1
2,95,138,null,29.4
2,75,237,null,14.55
2,7,264,null,6
2,95,95,null,9.5
2,95,121,null,17.4
2,37,36,null,9.12
2,7,7,null,16.7
2,80,80,null,63.3
2,80,148,null,32.03
2,80,232,null,34.26
2,95,95,null,10.4
2,82,102,null,31.72
2,42,42,null,15.34
2,7,157,null,24.4
2,112,256,null,-11.8
2,112,256,null,11.8
2,175,82,null,35.6
2,255,255,null,26.01
2,80,34,null,25.08
2,80,145,null,79.2
1,92,53,null,13.5
2,255,36,null,26.76
2,80,256,null,25.92
2,243,41,null,23.3
2,152,136,null,33.8
1,25,79,null,19.75
2,61,61,null,9.7
2,112,97,null,29.28
2,53,92,null,14.6
2,92,82,null,27.2
2,75,167,null,21.9
2,92,253,null,113.51
2,112,246,null,52.31
2,255,112,null,10.4
2,157,256,null,21.72
2,127,41,null,27.8
2,41,48,null,21.55
2,157,112,null,22.56
2,129,82,null,9.7
2,82,130,null,34.2
2,82,82,null,11.3
2,157,256,null,18.8
2,7,7,null,20
2,7,89,null,61.5
2,112,50,null,45.6
2,264,264,null,11.08
2,80,264,null,50.3
2,80,223,null,39.36
2,157,141,null,46.86
2,264,264,null,25.2
2,129,56,null,21.6
2,66,232,null,53.97
2,80,264,null,33
2,34,24,null,93.75
2,129,129,null,16.25
2,34,255,null,24.24
2,127,259,null,18.31
1,52,45,null,16.25
2,179,179,null,9
2,264,264,null,20.8
2,92,192,null,15.3
2,129,242,null,62.34
2,243,244,null,15.62
1,249,85,null,29.7
2,157,36,null,11.64
2,82,138,null,30.24
2,157,68,null,45.6
2,37,37,null,35
2,157,97,null,28.75
2,82,138,null,29.4
2,82,7,null,13.9
2,130,7,null,44.4
2,82,217,null,37
2,65,138,null,55
2,129,263,null,52
2,260,260,null,46
1,129,138,null,25
2,65,10,null,85.2
2,75,140,null,15.95
2,75,151,null,14.43
2,127,127,null,30.8
2,83,226,null,17.16
2,157,37,null,21.36
2,157,157,null,76.25
2,74,41,null,7.3
2,260,207,null,11.5
2,119,168,null,16.4
2,159,69,null,18
2,157,145,null,73.2
2,80,129,null,26.2
2,83,264,null,5.62
2,74,233,null,27.18
2,80,80,null,52.18
2,65,52,null,8.7
1,74,75,null,10.8
2,41,75,null,11.5
2,243,244,null,12.12
1,168,41,null,11.5
2,75,244,null,18.5
2,166,186,null,29.85
2,60,235,null,16.32
2,263,244,null,26.9
2,82,223,null,14.3
2,78,236,null,38.05
2,74,42,null,10.44
2,74,244,null,22.2
2,130,37,null,37.4
2,236,142,null,20.45
2,7,195,null,22.25
2,265,92,null,78
1,74,42,null,14.35
1,42,41,null,11.1
2,244,263,null,25.5
2,166,244,null,20.5
1,41,186,null,21.7
2,75,244,null,28.2
2,75,238,null,9.4
2,166,142,null,20.75
2,166,239,null,20.46
2,130,121,null,24.05
2,166,169,null,30.4
2,43,236,null,13.44
2,41,244,null,13.8
2,41,244,null,40
2,116,168,null,20
2,95,141,null,48.55
1,74,244,null,29.75
2,78,236,null,12.75
2,74,236,null,22.14
2,75,42,null,13.6
2,130,122,null,31.1
1,74,75,null,11.25
2,129,129,null,15
2,129,138,null,21.48
1,33,225,null,24
1,74,166,null,8.7
2,43,238,null,12.9
2,166,166,null,8.7
2,127,243,null,9.4
2,244,127,null,17.16
2,244,161,null,48.44
2,74,236,null,15.65
2,244,168,null,22
2,75,74,null,7.3
2,82,82,null,11
2,189,181,null,10.8
2,75,41,null,10.1
2,166,151,null,9.4
2,244,141,null,43.14
2,95,134,null,13.5
1,166,116,null,12.35
1,74,151,null,13.6
2,41,211,null,41.46
2,24,75,null,18
2,43,151,null,10.1
2,75,236,null,17.1
2,43,163,null,58.06
2,43,238,null,11.75
2,244,262,null,36.45
2,41,263,null,16.35
1,41,263,null,22.1
1,75,168,null,15
2,41,236,null,14.58
2,43,74,null,33.85
2,130,215,null,8
2,244,262,null,33.39
2,256,255,null,13.8
2,95,95,null,12.12
2,25,17,null,17.1
1,29,100,null,57.55
2,74,212,null,22.7
1,83,193,null,18.7
2,97,97,null,11.31
2,244,140,null,39.25
2,97,188,null,23.04
2,97,189,null,12.8
2,42,244,null,17.6
2,244,43,null,35.25
2,74,69,null,13.6
2,74,159,null,15.7
2,159,74,null,12.9
1,17,225,null,20
2,130,10,null,13.6
2,95,113,null,70.85
1,61,61,null,15
2,65,138,null,73.2
2,95,92,null,24.1
1,74,41,null,8.7
2,74,238,null,18.84
2,25,106,null,10.1
2,83,82,null,-5.2
2,83,82,null,5.2
1,152,235,null,31.4
2,41,140,null,25.45
2,47,169,null,12
2,74,75,null,10.8
1,92,130,null,32.5
2,74,74,null,6.9
2,75,263,null,13.97
2,74,140,null,22.65
2,152,41,null,7.3
2,166,152,null,10.44
2,74,88,null,38.05
2,74,43,null,17.94
2,236,238,null,6.6
2,75,75,null,12.2
2,74,236,null,14.04
2,41,166,null,10.8
